id,Time (ns),"Sensor 1 WE , (V)","Sensor 1 AE, (V)","Sensor 2 WE, (V)","Sensor 2 AE, (V)","Sensor 3 WE, (V) ","Sensor 3 AE, (V)","Sensor 4 WE, (V) ","Sensor 4 AE, (V)",
0,0.188624815,0.031541381,0.015020853,2.518657153,1.526837504,5.153514417,3.046116196,6.125265326,3.046116196,
1,0.189812434,0.031596471,0.015027902,1.960739527,1.091558664,4.917348116,2.538084235,5.698011385,2.538084235,
0,0.190809546,0.031703552,0.015065544,1.866755062,0.872339536,5.300765962,3.285815687,5.949452074,3.285815687,
1,0.192804327,0.031724154,0.015083355,2.738596986,1.57339583,5.440151709,3.251623949,5.80650846,3.251623949,
0,0.195061165,0.031746723,0.015083382,2.805538406,1.359767252,4.700948658,2.90583106,5.974145978,2.90583106,
1,0.195487945,0.031819152,0.015142081,2.521623986,1.575362604,4.620770055,2.905841948,6.065126036,2.905841948,
0,0.196785312,0.031922745,0.015149081,2.602050291,1.081353655,5.19678146,3.005845846,6.172060896,3.005845846,
1,0.197071475,0.03194168,0.015157232,2.594685631,1.038949303,4.919974899,3.107083474,6.404915555,3.107083474,
0,0.197143966,0.031977301,0.015178952,1.928739522,0.862082569,4.776802653,2.525165269,5.020308798,2.525165269,
1,0.198943008,0.03201889,0.015207849,3.012089126,1.491819694,5.330856383,3.297540863,5.865505266,3.297540863,
0,0.199084318,0.032062934,0.015217451,2.425209733,0.862778031,4.531808596,2.821046593,5.412627146,2.821046593,
1,0.199370562,0.032114097,0.015260822,1.963671607,1.106645773,4.698581294,2.492240196,4.987916597,2.492240196,
0,0.200543689,0.032160095,0.015278063,2.726789044,1.466700471,5.294804791,2.959716474,6.034394702,2.959716474,
1,0.201240395,0.032192659,0.015304749,2.106432453,0.953173701,4.520528848,2.672705906,5.174269704,2.672705906,
0,0.201712025,0.032215016,0.015323232,2.860455872,1.516445331,4.415197302,2.534985635,5.140779352,2.534985635,
1,0.202112678,0.032292202,0.015390426,2.823806696,1.432944698,4.937440502,3.23621822,6.518921923,3.23621822,
0,0.20520846,0.032310073,0.015403848,2.251461684,1.025597936,4.969881189,2.804713931,5.693805602,2.804713931,
1,0.206573355,0.032336699,0.015422973,2.568123676,1.473013691,4.647124086,2.928710456,6.049549983,2.928710456,
0,0.206665909,0.032346925,0.015431329,2.810918344,1.285372157,4.950872419,2.510213316,5.257276152,2.510213316,
1,0.207333682,0.032356751,0.015433036,2.302819081,1.082497045,4.875824158,2.700279209,5.307698628,2.700279209,
0,0.208242548,0.032367967,0.01544119,2.45795993,1.320775669,5.183941492,2.861694846,5.428646834,2.861694846,
1,0.209764727,0.032455866,0.015462012,2.739573662,1.116319606,5.238283554,3.18185599,6.296875548,3.18185599,
0,0.210530321,0.03252576,0.015517553,2.435677239,1.314700246,4.313779455,2.529842732,5.102310458,2.529842732,
1,0.210792791,0.032612876,0.015552676,2.886541768,1.51760992,5.533799068,3.146560639,5.890650189,3.146560639,
0,0.211269793,0.032632216,0.015563571,2.33870985,1.349752555,5.05494568,2.83785792,5.891656355,2.83785792,
1,0.212912107,0.032684678,0.015589843,2.482314918,1.587296469,4.692726975,2.568644458,5.706580051,2.568644458,
0,0.214694232,0.032741358,0.015637311,2.807209072,1.463520924,5.388309126,2.998443858,5.683096549,2.998443858,
1,0.215155369,0.032844086,0.015672474,2.597520717,1.565014942,4.726685555,2.83548388,6.110387809,2.83548388,
0,0.216561249,0.032905618,0.01572597,2.355747132,1.061079767,5.232810628,3.076834932,6.087629485,3.076834932,
1,0.218015819,0.032929275,0.015730239,2.596688585,1.618353145,4.62413556,2.562808525,5.321264588,2.562808525,
0,0.218668639,0.032968325,0.015758563,2.761904062,1.250861208,5.109248033,2.799241036,5.691856682,2.799241036,
1,0.219142123,0.032993754,0.015764315,1.957113828,1.033488513,4.598532944,2.856302596,5.738243168,2.856302596,
0,0.220125773,0.033018843,0.015782368,2.65547663,1.46687319,5.349799932,3.186815646,6.305720947,3.186815646,
1,0.220490731,0.033078347,0.015810639,1.889216067,0.94241561,4.981750125,2.87904205,6.028217569,2.87904205,
0,0.221044625,0.033099748,0.015831768,2.731837358,1.306421249,4.953530057,2.582136329,5.788781528,2.582136329,
1,0.221540238,0.03317415,0.01585615,2.192011582,0.826375453,4.628235472,2.902499574,5.440363765,2.902499574,
0,0.221561554,0.033225125,0.015901004,2.265178868,0.850650841,5.172766793,3.204060257,5.740887965,3.204060257,
1,0.221911178,0.033249184,0.015914015,2.645426247,1.469394672,4.490845765,2.59582035,5.424677039,2.59582035,
0,0.222583257,0.033289388,0.015916997,2.423666671,0.939318677,4.87042792,3.102182182,6.283409647,3.102182182,
1,0.222845866,0.033303103,0.015918339,2.207207848,1.371265811,4.681628474,2.928680268,5.783367456,2.928680268,
0,0.223511967,0.033333171,0.015945959,2.697214069,1.108577983,4.54458631,2.863705166,5.506664886,2.863705166,
1,0.223624138,0.033516424,0.016084734,1.833626476,0.871931271,5.042380331,2.83579304,6.020129121,2.83579304,
0,0.223783562,0.033563381,0.01610478,2.732149387,1.434389297,4.458912795,2.702102123,5.439781382,2.702102123,
1,0.226144478,0.033590789,0.016129021,3.02458931,1.545134555,4.897283387,2.739362317,5.536217665,2.739362317,
0,0.227064896,0.033599728,0.016133414,1.775194978,0.896367577,4.268528636,2.478385379,5.147849978,2.478385379,
1,0.227206012,0.03366151,0.016165616,2.275168006,1.26566848,5.335706473,2.93072924,5.471824056,2.93072924,
0,0.227390193,0.033786054,0.016209736,2.091597544,0.884748657,4.899028365,2.857908373,5.409098354,2.857908373,
1,0.228666964,0.033805996,0.016227645,2.560946824,1.44663124,5.376958847,3.178612434,5.742834883,3.178612434,
0,0.229488482,0.03380753,0.016228117,2.663470835,1.325533327,5.230307221,3.078013798,6.341963862,3.078013798,
1,0.229874272,0.033864614,0.016278824,2.346889614,1.311274847,4.347520543,2.627647797,5.46772651,2.627647797,
0,0.231128169,0.033882353,0.01628001,3.012785006,1.442522776,5.306806967,2.997033628,6.092821971,2.997033628,
1,0.231369986,0.033931661,0.016301385,2.723323098,1.509475974,4.997244922,2.677063707,5.531356802,2.677063707,
0,0.232326611,0.033949121,0.01630881,1.918787074,0.900775803,4.698107626,2.615166937,5.167967974,2.615166937,
1,0.234089338,0.03406789,0.016313862,2.624493246,1.074790291,4.732183979,2.900939254,5.528926056,2.900939254,
0,0.234143662,0.034140787,0.016331993,2.348744534,0.981875073,5.541778407,3.282112413,6.286484392,3.282112413,
1,0.234209803,0.034189512,0.016344204,2.219907271,1.064748314,5.526244118,3.26273005,6.561646591,3.26273005,
0,0.2358874,0.03428436,0.016404385,2.134125059,1.144425455,5.258805391,3.099831889,6.351060754,3.099831889,
1,0.236175932,0.034334679,0.016432321,2.23807164,0.949106071,4.679753111,2.89810309,5.862098168,2.89810309,
0,0.236835039,0.03436043,0.016436042,2.85979456,1.244170306,4.898429309,2.588228307,5.591998898,2.588228307,
1,0.24158267,0.034377954,0.016438999,2.608169789,1.150937399,4.44243707,2.654910761,5.883751543,2.654910761,
0,0.243507081,0.034412976,0.016468207,2.121883833,1.070133978,5.498000947,3.260754107,6.308181808,3.260754107,
1,0.244218062,0.034465912,0.016477568,1.954630778,1.089018333,4.864587454,2.771995441,5.590679981,2.771995441,
0,0.24429906,0.034494968,0.016497415,2.322591484,1.283043376,4.590547559,2.509931512,5.086678409,2.509931512,
1,0.244794494,0.034548476,0.016536039,2.252362095,1.368819309,4.656545214,2.732354109,5.591347004,2.732354109,
0,0.244879523,0.034675208,0.016654147,2.737137022,1.242779652,4.977997933,2.621178767,5.634111756,2.621178767,
1,0.245138811,0.034760581,0.016736512,2.59411172,1.351412492,4.316225498,2.572010954,5.766054053,2.572010954,
0,0.245279026,0.034816107,0.016751003,2.52325028,1.622599834,4.594286501,2.843212159,6.098346448,2.843212159,
1,0.248763991,0.034826134,0.016752718,2.91307183,1.278198257,4.44130049,2.705417964,5.212436005,2.705417964,
0,0.249404709,0.034880915,0.016784898,2.48718169,1.103704322,5.360162652,3.295496087,6.152399099,3.295496087,
1,0.25207618,0.034978325,0.016793225,2.430173462,1.310024715,4.164313536,2.494596233,5.43557753,2.494596233,
0,0.254498129,0.035039607,0.016841526,2.776819309,1.133642544,5.443534122,2.981964528,6.169300906,2.981964528,
1,0.255912739,0.03510324,0.016854188,2.41328562,1.168759036,4.818282992,2.479470462,5.235342902,2.479470462,
0,0.256075645,0.035224115,0.01693782,2.495327567,1.240846737,5.214225851,3.275602887,6.211617769,3.275602887,
1,0.258555935,0.03523198,0.016942243,2.405930529,1.191070583,4.577756192,2.705090037,5.952321174,2.705090037,
0,0.259760748,0.035260344,0.016952209,2.141467554,0.857862459,4.325100244,2.534026805,5.653186994,2.534026805,
1,0.259814973,0.035285722,0.016968132,2.370236273,1.391546858,5.028621522,3.210245972,6.002334858,3.210245972,
0,0.260279122,0.035324107,0.016983317,2.152023066,0.831265362,5.556709316,3.270701957,5.961153317,3.270701957,
1,0.260408307,0.035363308,0.016998476,2.508812819,1.496605395,5.043832908,3.230937585,6.043466404,3.230937585,
0,0.260685475,0.035366121,0.016998934,2.097151513,1.212206486,5.076670094,2.720986999,5.68876618,2.720986999,
1,0.26096086,0.035410373,0.017022717,2.123503586,1.173412891,4.727495877,3.039041704,6.178492204,3.039041704,
0,0.261344984,0.035520715,0.017084732,2.203272133,1.124727692,4.818605266,2.845697322,5.549943449,2.845697322,
1,0.2631814,0.035547459,0.017096586,3.001747219,1.550408689,4.596505725,2.551920985,5.265869999,2.551920985,
0,0.26344967,0.035648648,0.017116052,2.744294513,1.421298129,5.073885571,3.297792265,6.032694227,3.297792265,
1,0.264734501,0.035687299,0.017153309,2.852783003,1.271671938,5.385125715,3.284908703,5.92532519,3.284908703,
0,0.265669116,0.035718626,0.017161395,2.67465488,1.048022312,4.935118964,3.192217302,5.963731908,3.192217302,
1,0.266003512,0.035740111,0.017166952,2.519331254,1.243915973,4.666459753,2.561957373,5.347755547,2.561957373,
0,0.266196275,0.035754496,0.017169456,2.415664016,1.146959793,4.730637047,2.935236303,5.616026329,2.935236303,
1,0.266421048,0.035872211,0.017262384,2.449381429,1.265865004,4.589804294,2.807544902,5.876664238,2.807544902,
0,0.266629019,0.03589701,0.017283269,2.7050331,1.619572011,4.892613975,3.225842207,5.920093577,3.225842207,
1,0.266736745,0.035932407,0.017302673,2.484583356,1.557356201,5.198351301,2.79941091,5.36744451,2.79941091,
0,0.26702467,0.035970827,0.017304642,1.992695544,1.077915036,4.498472206,2.791364888,6.022395891,2.791364888,
1,0.267299043,0.035986364,0.017312002,2.426908677,1.034858327,5.395038938,3.04668338,6.138763493,3.04668338,
0,0.268028545,0.036048781,0.017369981,1.861044151,0.96021862,4.420459383,2.607608934,5.761217839,2.607608934,
1,0.268221306,0.03614171,0.017454447,2.735191182,1.132889801,4.869345142,2.951819986,5.599891445,2.951819986,
0,0.268565856,0.036162852,0.017455048,2.195309334,1.313591666,4.674208164,3.008326474,5.707722539,3.008326474,
1,0.268643315,0.036231176,0.017511981,2.67007288,1.229841405,5.30629375,3.066594851,5.561043601,3.066594851,
0,0.269936971,0.036291315,0.01753385,2.168472517,1.098223111,4.943088532,2.726876663,5.83211063,2.726876663,
1,0.270036896,0.036380681,0.017578937,2.358420061,0.898392502,4.565033183,2.571747618,5.604093295,2.571747618,
0,0.271121092,0.036429577,0.017605616,2.648693173,1.401285006,5.177929861,3.034935828,5.806304838,3.034935828,
1,0.271230522,0.036502421,0.017639528,2.454068844,0.954732444,5.24685388,3.173775278,5.669748126,3.173775278,
0,0.27154945,0.036527605,0.017641669,2.123164127,0.936510499,4.922515176,3.127139551,5.879081822,3.127139551,
1,0.272377153,0.036617128,0.017645175,2.119116892,1.085367569,4.510466464,2.599615174,5.101110818,2.599615174,
0,0.272683009,0.036627847,0.017649038,2.98453987,1.432111339,4.664920377,2.732613831,5.358601261,2.732613831,
1,0.273358882,0.036656661,0.017677692,2.166224962,1.327723178,4.283390195,2.589754287,5.214416506,2.589754287,
0,0.276076801,0.03668424,0.017697281,2.822416397,1.445973598,4.32118119,2.655473985,5.564744875,2.655473985,
1,0.27627987,0.0367228,0.017706928,3.204431285,1.633850393,4.788058782,2.777447177,5.967393304,2.777447177,
0,0.276550169,0.03680763,0.017734012,2.329064164,1.222774469,4.951735807,3.091279172,6.309815347,3.091279172,
1,0.281459869,0.036843,0.017746296,2.034611181,1.161244614,4.782669399,3.061813818,6.1522563,3.061813818,
0,0.281565991,0.036878172,0.017752332,2.410889906,1.172160493,4.711741447,2.957701891,5.529700479,2.957701891,
1,0.281703913,0.036940166,0.017767745,2.386721515,1.534081261,4.99700205,3.05856196,5.606872709,3.05856196,
0,0.281840773,0.036990637,0.017768372,2.409286605,1.243373327,4.829239972,2.830532015,5.414538204,2.830532015,
1,0.282555139,0.0370081,0.017774914,2.447979812,0.8613025,4.27810665,2.479230461,5.692692709,2.479230461,
0,0.282658002,0.03702581,0.017782018,2.861225593,1.608397542,4.582593338,2.605242112,5.25967195,2.605242112,
1,0.282659776,0.037039528,0.017794588,2.309645322,0.888479099,4.667127047,2.655347169,5.365084788,2.655347169,
0,0.283555939,0.03708323,0.017818058,2.645990731,1.561756673,5.440364573,3.221478363,5.969848852,3.221478363,
1,0.283562876,0.037123991,0.017824921,2.771585227,1.16665764,4.596308854,2.824748677,5.822553609,2.824748677,
0,0.283630394,0.037193029,0.017859105,2.508128628,1.584380538,5.28018543,3.158617663,5.999549866,3.158617663,
1,0.28473174,0.037222463,0.017887629,1.831106904,0.891912277,4.604585991,2.497224288,5.425899802,2.497224288,
0,0.288172701,0.037241184,0.017903186,2.61870392,1.345241705,4.96331197,2.625076585,5.399963975,2.625076585,
1,0.288455049,0.037281755,0.017940938,2.034323008,0.982805998,4.971738907,2.913116824,5.941057559,2.913116824,
0,0.28861393,0.037383601,0.018032907,2.94502784,1.545493074,5.304990964,2.947822332,5.60412896,2.947822332,
1,0.289376197,0.037421938,0.018066705,2.113781637,1.204972365,5.163656148,2.71280424,5.449047826,2.71280424,
0,0.28961513,0.037447556,0.018068041,2.48631208,1.147761593,5.066996009,2.87400962,5.995007314,2.87400962,
1,0.29111225,0.037510309,0.018115066,3.147186526,1.549963454,4.716478935,2.901719591,5.970168676,2.901719591,
0,0.291814754,0.037542394,0.018139402,2.358594624,1.150579811,5.292061975,3.28388826,6.243677059,3.28388826,
1,0.29245643,0.037579243,0.018163335,2.674014012,1.571684295,4.672244134,2.573695132,5.242067498,2.573695132,
0,0.292812862,0.037628978,0.018186429,2.518239654,1.342313727,5.157682056,2.899981189,5.892994654,2.899981189,
1,0.293407941,0.03764251,0.018186758,2.798557463,1.635718791,4.845171205,3.104499817,6.173778252,3.104499817,
0,0.293573288,0.037684141,0.018189896,1.990808355,0.893407767,4.646077476,2.646870549,5.733828731,2.646870549,
1,0.294539258,0.03772924,0.018198063,2.437426852,1.281957915,4.483210313,2.706015845,5.593778635,2.706015845,
0,0.29552962,0.037750534,0.018213651,1.918683868,0.996137356,5.125916256,3.176159148,5.99866008,3.176159148,
1,0.29720763,0.037821238,0.018258173,2.594839315,0.956667603,4.683505415,2.595785641,5.442987535,2.595785641,
0,0.297304745,0.037844587,0.018265561,2.40102822,1.104481378,4.819598854,2.973923894,5.720465072,2.973923894,
1,0.297588394,0.03787789,0.018295653,2.245260395,1.103736885,4.650010133,2.651057016,5.699526468,2.651057016,
0,0.297783574,0.037913885,0.018300046,2.238978833,0.980003835,5.469627482,2.99848424,5.925289162,2.99848424,
1,0.298610975,0.037923432,0.018300935,2.416748814,1.005398194,4.812084335,2.871714246,6.111601608,2.871714246,
0,0.299365323,0.037997597,0.018307876,3.119524208,1.620480558,5.112782603,3.125300352,5.701523176,3.125300352,
1,0.299711029,0.03809412,0.018390203,2.442630808,1.157228525,4.792976769,2.510215586,5.595586383,2.510215586,
0,0.299807796,0.0381454,0.01843553,2.33627299,1.325256432,5.50188651,3.287485891,6.497684568,3.287485891,
1,0.301897647,0.038179522,0.018450839,2.520920699,1.240720888,4.667795395,2.50068418,5.369289529,2.50068418,
0,0.302159751,0.038186413,0.018457199,2.633316536,1.531690669,4.35803029,2.500369916,5.359062204,2.500369916,
1,0.302224878,0.038213229,0.018472682,2.511158557,0.996633583,4.432939526,2.52942214,5.448413938,2.52942214,
0,0.302962591,0.038306144,0.018508232,2.643241989,1.552272525,5.363224227,3.171549752,6.018334381,3.171549752,
1,0.30379714,0.038333598,0.018523826,2.838794018,1.541568159,4.86927117,2.569793045,5.854604436,2.569793045,
0,0.308094377,0.038377568,0.018545742,2.453053978,0.933598839,5.568888554,3.127906237,5.967391209,3.127906237,
1,0.309835003,0.038395681,0.018563756,2.084411294,0.905319994,5.080901051,3.144941518,6.357158405,3.144941518,
0,0.310534758,0.038493156,0.018585441,2.546159125,1.012985749,4.38478896,2.596724771,5.37715955,2.596724771,
1,0.311641492,0.038548025,0.018600713,2.279003304,1.16365641,4.593615181,2.777812453,5.337624345,2.777812453,
0,0.312709683,0.038569008,0.018605092,2.408684574,1.39463086,5.051292789,2.699521471,5.853270678,2.699521471,
1,0.315487197,0.03863299,0.018636035,2.761164366,1.449591052,5.294559656,3.257505008,6.498148584,3.257505008,
0,0.317511588,0.038641266,0.01863804,2.21774539,1.007131414,4.864153772,2.848245191,6.105196081,2.848245191,
1,0.318696663,0.038692091,0.018667881,2.688919287,1.153675906,4.675242714,2.729613243,5.830908128,2.729613243,
0,0.319224025,0.038731013,0.018678627,2.300058123,1.467674201,5.201320065,2.952112504,6.138355791,2.952112504,
1,0.321883968,0.038788448,0.01869729,2.715036916,1.46454146,4.660863615,2.956703746,6.248152194,2.956703746,
0,0.322435412,0.038840897,0.018709241,2.759299629,1.46936271,4.865513983,2.554070058,5.185481768,2.554070058,
1,0.323284475,0.038874132,0.018721249,2.419258997,0.914907461,4.500932751,2.614808188,5.321570447,2.614808188,
0,0.323579149,0.038903941,0.018736639,2.271245449,1.024201685,4.745702123,3.012020752,5.520049338,3.012020752,
1,0.323718642,0.038932171,0.018741906,2.156797396,1.153603267,5.559389137,3.271353685,6.052287247,3.271353685,
0,0.324768163,0.038993894,0.018748242,2.506739065,1.42947916,5.458237638,3.233072562,6.478209251,3.233072562,
1,0.326284738,0.039016525,0.018766823,2.342770946,1.196416342,5.071489735,3.272655455,6.560698171,3.272655455,
0,0.326317798,0.039046478,0.018783956,2.508968638,1.332208108,5.174849529,3.067535077,5.848829189,3.067535077,
1,0.330871525,0.039123578,0.018829571,2.800855705,1.591530802,5.084010419,3.260209547,6.085045952,3.260209547,
0,0.332150969,0.039184088,0.018875515,2.753328285,1.394574736,5.109978646,3.150813563,5.704156476,3.150813563,
1,0.33259615,0.039257697,0.018920992,2.364718422,1.221905328,5.209728909,3.091086309,5.995979482,3.091086309,
0,0.333524266,0.039319279,0.018963926,1.791548073,0.960169795,5.657596497,3.29602126,6.235746538,3.29602126,
1,0.335258896,0.039387995,0.019019453,2.510267699,1.537598262,4.612135743,2.821371531,5.748732666,2.821371531,
0,0.33749569,0.03939124,0.019020231,2.556025685,1.013278201,4.936936817,2.97246799,5.657228744,2.97246799,
